 56.5  14.7 -23.6   50 !SAfr<-Australia
 57.3  14.0 -24.7   55 !SAfr<-Australia
 57.9  12.9 -25.7   60 !SAfr<-Australia
 58.8  13.6 -26.3   65 !SAfr<-Australia
 60.2  17.3 -26.3   70 !SAfr<-Australia
 63.3  19.8 -26.7   75 !SAfr<-Australia
 68.5  20.5 -26.6   80 !SAfr<-Australia
 74.6  19.8 -26.9   85 !SAfr<-Australia
 80.9  17.7 -28.9   90 !SAfr<-Australia
 86.2  15.9 -31.1   95 !SAfr<-Australia
 89.3  18.4 -30.7  100 !SAfr<-Australia
 95.6  17.9 -32.6  105 !SAfr<-Australia
101.0  17.3 -34.8  110 !SAfr<-Australia
105.6  16.8 -37.4  115 !SAfr<-Australia
109.4  16.4 -40.3  120 !SAfr<-Australia
110.3  15.7 -42.3  125 !SAfr<-Australia
111.6  15.9 -44.4  130 !SAfr<-Australia
113.1  15.9 -46.6  135 !SAfr<-Australia
113.7  15.6 -48.3  140 !SAfr<-Australia
113.1  15.0 -50.5  145 !SAfr<-Australia
113.5  15.5 -52.5  150 !SAfr<-Australia
115.7  17.6 -54.3  155 !SAfr<-Australia
117.8  19.5 -56.2  160 !SAfr<-Australia
117.8  19.5 -56.2  165 !SAfr<-Australia
117.8  19.5 -56.2  170 !SAfr<-Australia
117.8  19.5 -56.2  175 !SAfr<-Australia
117.8  19.5 -56.2  180 !SAfr<-Australia
117.8  19.5 -56.2  185 !SAfr<-Australia
117.8  19.5 -56.2  190 !SAfr<-Australia
117.8  19.5 -56.2  195 !SAfr<-Australia
117.8  19.5 -56.2  200 !SAfr<-Australia
117.8  19.5 -56.2  205 !SAfr<-Australia
117.8  19.5 -56.2  210 !SAfr<-Australia
117.8  19.5 -56.2  215 !SAfr<-Australia
117.8  19.5 -56.2  220 !SAfr<-Australia
117.8  19.5 -56.2  225 !SAfr<-Australia
117.8  19.5 -56.2  230 !SAfr<-Australia
117.8  19.5 -56.2  235 !SAfr<-Australia
117.8  19.5 -56.2  240 !SAfr<-Australia
117.8  19.5 -56.2  245 !SAfr<-Australia
117.8  19.5 -56.2  250 !SAfr<-Australia
117.8  19.5 -56.2  255 !SAfr<-Australia
117.8  19.5 -56.2  260 !SAfr<-Australia
117.8  19.5 -56.2  265 !SAfr<-Australia
117.8  19.5 -56.2  270 !SAfr<-Australia
117.8  19.5 -56.2  275 !SAfr<-Australia
117.8  19.5 -56.2  280 !SAfr<-Australia
117.8  19.5 -56.2  285 !SAfr<-Australia
117.8  19.5 -56.2  290 !SAfr<-Australia
117.8  19.5 -56.2  295 !SAfr<-Australia
117.8  19.5 -56.2  300 !SAfr<-Australia
117.8  19.5 -56.2  305 !SAfr<-Australia
117.8  19.5 -56.2  310 !SAfr<-Australia
117.8  19.5 -56.2  315 !SAfr<-Australia
117.8  19.5 -56.2  320 !SAfr<-Australia

-49.4  8.2   0.8   5 !SAfr<-East Antarctica
-49.4  8.2   1.5  10 !SAfr<-East Antarctica
-48.4  9.8   2.1  15 !SAfr<-East Antarctica
-47.9 10.7   2.8  20 !SAfr<-East Antarctica
-48.2 11.4   3.8  25 !SAfr<-East Antarctica
-48.3 11.8   4.8  30 !SAfr<-East Antarctica
-46.1 12.5   6.0  35 !SAfr<-East Antarctica
-41.5 13.6   7.4  40 !SAfr<-East Antarctica
-41.1 11.1   8.5  45 !SAfr<-East Antarctica
-40.9  9.1   9.6  50 !SAfr<-East Antarctica
-43.5  9.4  10.3  55 !SAfr<-East Antarctica
-47.4 10.6  10.8  60 !SAfr<-East Antarctica
-47.7  8.1  11.3  65 !SAfr<-East Antarctica
-43.3  0.4  12.2  70 !SAfr<-East Antarctica
138.9  3.7 -13.8  75 !SAfr<-East Antarctica
142.7  2.7 -16.1  80 !SAfr<-East Antarctica
144.7  0.6 -18.8  85 !SAfr<-East Antarctica
-37.0  1.4  22.3  90 !SAfr<-East Antarctica
-38.3  2.9  25.8  95 !SAfr<-East Antarctica
146.5  3.1 -26.8 100 !SAfr<-East Antarctica
148.9  5.5 -30.3 105 !SAfr<-East Antarctica
150.7  7.4 -33.9 110 !SAfr<-East Antarctica
152.3  9.0 -37.6 115 !SAfr<-East Antarctica
153.6 10.3 -41.3 120 !SAfr<-East Antarctica
152.4  9.4 -43.0 125 !SAfr<-East Antarctica
151.5  9.1 -45.3 130 !SAfr<-East Antarctica
150.9  8.6 -47.6 135 !SAfr<-East Antarctica
150.1  8.0 -49.2 140 !SAfr<-East Antarctica
148.1  7.3 -50.7 145 !SAfr<-East Antarctica
147.1  7.4 -52.6 150 !SAfr<-East Antarctica
148.0  9.0 -55.4 155 !SAfr<-East Antarctica
148.8 10.5 -58.2 160 !SAfr<-East Antarctica
148.8 10.5 -58.2 165 !SAfr<-East Antarctica
148.8 10.5 -58.2 170 !SAfr<-East Antarctica
148.8 10.5 -58.2 175 !SAfr<-East Antarctica
148.8 10.5 -58.2 180 !SAfr<-East Antarctica
148.8 10.5 -58.2 185 !SAfr<-East Antarctica
148.8 10.5 -58.2 190 !SAfr<-East Antarctica
148.8 10.5 -58.2 195 !SAfr<-East Antarctica
148.8 10.5 -58.2 200 !SAfr<-East Antarctica
148.8 10.5 -58.2 205 !SAfr<-East Antarctica
148.8 10.5 -58.2 210 !SAfr<-East Antarctica
148.8 10.5 -58.2 215 !SAfr<-East Antarctica
148.8 10.5 -58.2 220 !SAfr<-East Antarctica
148.8 10.5 -58.2 225 !SAfr<-East Antarctica
148.8 10.5 -58.2 230 !SAfr<-East Antarctica
148.8 10.5 -58.2 235 !SAfr<-East Antarctica
148.8 10.5 -58.2 240 !SAfr<-East Antarctica
148.8 10.5 -58.2 245 !SAfr<-East Antarctica
148.8 10.5 -58.2 250 !SAfr<-East Antarctica
148.8 10.5 -58.2 255 !SAfr<-East Antarctica
148.8 10.5 -58.2 260 !SAfr<-East Antarctica
148.8 10.5 -58.2 265 !SAfr<-East Antarctica
148.8 10.5 -58.2 270 !SAfr<-East Antarctica
148.8 10.5 -58.2 275 !SAfr<-East Antarctica
148.8 10.4 -58.2 280 !SAfr<-East Antarctica
148.8 10.5 -58.2 285 !SAfr<-East Antarctica
148.8 10.5 -58.2 290 !SAfr<-East Antarctica
148.8 10.5 -58.2 295 !SAfr<-East Antarctica
148.8 10.5 -58.2 300 !SAfr<-East Antarctica
148.8 10.4 -58.2 305 !SAfr<-East Antarctica
148.8 10.5 -58.2 310 !SAfr<-East Antarctica
148.8 10.5 -58.2 315 !SAfr<-East Antarctica
148.8 10.5 -58.2 320 !SAfr<-East Antarctica

-40.2  62.1   1.6   5 !SAfr<-Colorado
-40.3  61.8   3.3  10 !SAfr<-Colorado
-38.1  59.6   5.4  15 !SAfr<-Colorado
-37.1  58.5   7.5  20 !SAfr<-Colorado
-36.4  57.7   9.6  25 !SAfr<-Colorado
-34.5  56.7  11.9  30 !SAfr<-Colorado
-33.4  56.5  14.3  35 !SAfr<-Colorado
-32.6  57.1  16.6  40 !SAfr<-Colorado
-31.4  57.0  18.6  45 !SAfr<-Colorado
-31.2  58.2  20.5  50 !SAfr<-Colorado
-31.9  60.7  22.0  55 !SAfr<-Colorado
-32.8  62.5  23.3  60 !SAfr<-Colorado
-33.5  63.7  24.6  65 !SAfr<-Colorado
-33.4  63.5  26.1  70 !SAfr<-Colorado
-33.9  63.2  28.6  75 !SAfr<-Colorado
-34.3  62.7  31.5  80 !SAfr<-Colorado
-34.3  61.2  34.4  85 !SAfr<-Colorado
-34.5  59.1  37.3  90 !SAfr<-Colorado
-34.7  57.2  40.3  95 !SAfr<-Colorado
-34.8  55.7  43.3 100 !SAfr<-Colorado
-34.9  54.3  46.4 105 !SAfr<-Colorado
-35.0  53.1  49.5 110 !SAfr<-Colorado
-35.0  52.2  51.7 115 !SAfr<-Colorado
-35.0  51.6  52.8 120 !SAfr<-Colorado
-33.9  50.7  54.0 125 !SAfr<-Colorado
-33.4  48.5  55.4 130 !SAfr<-Colorado
-33.3  47.5  56.0 135 !SAfr<-Colorado
-33.3  47.5  56.1 140 !SAfr<-Colorado
-33.3  47.5  56.1 145 !SAfr<-Colorado
-33.3  47.5  56.2 150 !SAfr<-Colorado
-33.3  47.5  56.2 155 !SAfr<-Colorado
-33.3  47.5  56.2 160 !SAfr<-Colorado
-33.3  47.5  56.2 165 !SAfr<-Colorado
-33.3  47.5  56.2 170 !SAfr<-Colorado
-33.3  47.5  56.2 175 !SAfr<-Colorado
-33.3  47.5  56.2 180 !SAfr<-Colorado
-33.3  47.5  56.2 185 !SAfr<-Colorado
-33.3  47.5  56.2 190 !SAfr<-Colorado
-33.3  47.5  56.2 195 !SAfr<-Colorado
-33.3  47.5  56.2 200 !SAfr<-Colorado
-33.3  47.5  56.2 205 !SAfr<-Colorado
-33.3  47.5  56.2 210 !SAfr<-Colorado
-33.3  47.5  56.2 215 !SAfr<-Colorado
-33.3  47.5  56.2 220 !SAfr<-Colorado
-33.3  47.5  56.2 225 !SAfr<-Colorado
-33.3  47.5  56.2 230 !SAfr<-Colorado
-33.3  47.5  56.2 235 !SAfr<-Colorado
-33.3  47.5  56.2 240 !SAfr<-Colorado
-33.3  47.5  56.2 245 !SAfr<-Colorado
-33.3  47.5  56.2 250 !SAfr<-Colorado
-33.3  47.5  56.2 255 !SAfr<-Colorado
-33.3  47.5  56.2 260 !SAfr<-Colorado
-33.3  47.5  56.2 265 !SAfr<-Colorado
-33.3  47.5  56.2 270 !SAfr<-Colorado
-33.3  47.5  56.2 275 !SAfr<-Colorado
-33.3  47.5  56.2 280 !SAfr<-Colorado
-33.3  47.5  56.2 285 !SAfr<-Colorado
-33.3  47.5  56.2 290 !SAfr<-Colorado
-33.3  47.5  56.2 295 !SAfr<-Colorado
-33.3  47.5  56.2 300 !SAfr<-Colorado
-33.3  47.5  56.2 305 !SAfr<-Colorado
-33.3  47.5  56.2 310 !SAfr<-Colorado
-33.3  47.5  56.2 315 !SAfr<-Colorado
-33.3  47.5  56.2 320 !SAfr<-Colorado

-40.2  62.1   1.6   5 !SAfr<-SouthAmerCraton
-40.3  61.8   3.3  10 !SAfr<-SouthAmerCraton
-38.1  59.6   5.4  15 !SAfr<-SouthAmerCraton
-37.1  58.5   7.5  20 !SAfr<-SouthAmerCraton
-36.4  57.7   9.6  25 !SAfr<-SouthAmerCraton
-34.5  56.7  11.9  30 !SAfr<-SouthAmerCraton
-33.4  56.5  14.3  35 !SAfr<-SouthAmerCraton
-32.6  57.1  16.6  40 !SAfr<-SouthAmerCraton
-31.4  57.0  18.6  45 !SAfr<-SouthAmerCraton
-31.2  58.2  20.5  50 !SAfr<-SouthAmerCraton
-31.9  60.7  22.0  55 !SAfr<-SouthAmerCraton
-32.8  62.5  23.3  60 !SAfr<-SouthAmerCraton
-33.5  63.7  24.6  65 !SAfr<-SouthAmerCraton
-33.4  63.5  26.1  70 !SAfr<-SouthAmerCraton
-33.9  63.2  28.6  75 !SAfr<-SouthAmerCraton
-34.3  62.7  31.5  80 !SAfr<-SouthAmerCraton
-34.3  61.2  34.4  85 !SAfr<-SouthAmerCraton
-34.5  59.1  37.3  90 !SAfr<-SouthAmerCraton
-34.7  57.2  40.3  95 !SAfr<-SouthAmerCraton
-34.8  55.7  43.3 100 !SAfr<-SouthAmerCraton
-34.9  54.3  46.4 105 !SAfr<-SouthAmerCraton
-35.0  53.1  49.5 110 !SAfr<-SouthAmerCraton
-35.0  52.2  51.7 115 !SAfr<-SouthAmerCraton
-35.0  51.6  52.8 120 !SAfr<-SouthAmerCraton
-33.9  50.7  54.0 125 !SAfr<-SouthAmerCraton
-32.8  50.1  54.9 130 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 135 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 140 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 145 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 150 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 155 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 160 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 165 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 170 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 175 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 180 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 185 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 190 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 195 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 200 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 205 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 210 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 215 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 220 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 225 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 230 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 235 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 240 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 245 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 250 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 255 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 260 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 265 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 270 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 275 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 280 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 285 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 290 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 295 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 300 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 305 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 310 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 315 !SAfr<-SouthAmerCraton
-32.5  50.0  55.1 320 !SAfr<-SouthAmerCraton
